OWNER,TABLE_NAME,COLUMN_ID,COLUMN_NAME,DATA_TYPE,DATA_LENGTH,DATA_SCALE,NULLABLE,DATA_DEFAULT,COMMENTS,IS_PK,PK정보,AK정보,FK정보,개인정보여부_추정
SHOP,TB_VEND_DTL,10,UPD_DT,VARCHAR2,14,,Y,,수정일시,N,,,,N
SHOP,TB_VEND_HIST,1,VEND_ID,VARCHAR2,20,,N,,VEND 식별번호,Y,PK01,,,N
SHOP,TB_VEND_HIST,2,VEND_ID,VARCHAR2,20,,N,,VEND 참조키,N,,,TB_VEND_MST.VEND_ID,N
SHOP,TB_VEND_HIST,3,CHG_DT,VARCHAR2,14,,N,,변경일시,N,,,,N
SHOP,TB_VEND_HIST,4,CHG_CN,VARCHAR2,500,,Y,,변경내용,N,,,,N
SHOP,TB_VEND_HIST,5,CHG_ID,VARCHAR2,50,,Y,,변경자,N,,,,N
SHOP,TB_VEND_HIST,6,REG_ID,VARCHAR2,50,,N,,등록자,N,,,,N
SHOP,TB_VEND_HIST,7,REG_DT,VARCHAR2,14,,N,,등록일시,N,,,,N
SHOP,TB_VEND_HIST,8,UPD_ID,VARCHAR2,50,,Y,,수정자,N,,,,N
SHOP,TB_VEND_HIST,9,UPD_DT,VARCHAR2,14,,Y,,수정일시,N,,,,N
SHOP,TB_VEND_CD,1,VEND_ID,VARCHAR2,20,,N,,VEND 식별번호,Y,PK01,,,N
SHOP,TB_VEND_CD,2,CD_NM,VARCHAR2,100,,N,,코드명,N,,,,Y
SHOP,TB_VEND_CD,3,CD_DESC,VARCHAR2,300,,Y,,코드설명,N,,,,N
SHOP,TB_VEND_CD,4,SORT_ORD,NUMBER,5,0,Y,,정렬순서,N,,,,N
SHOP,TB_VEND_CD,5,REG_ID,VARCHAR2,50,,N,,등록자,N,,,,N
SHOP,TB_VEND_CD,6,REG_DT,VARCHAR2,14,,N,,등록일시,N,,,,N
SHOP,TB_VEND_CD,7,UPD_ID,VARCHAR2,50,,Y,,수정자,N,,,,N
SHOP,TB_VEND_CD,8,UPD_DT,VARCHAR2,14,,Y,,수정일시,N,,,,N
SHOP,TB_ITEM_MST,1,ITEM_ID,VARCHAR2,20,,N,,ITEM 식별번호,Y,PK01,,,N
SHOP,TB_ITEM_MST,2,ITEM_NM,VARCHAR2,100,,Y,,ITEM 명칭,N,,,,Y
SHOP,TB_ITEM_MST,3,ITEM_ADDR,VARCHAR2,300,,Y,,ITEM 주소,N,,,,Y
SHOP,TB_ITEM_MST,4,ITEM_TEL,VARCHAR2,20,,Y,,ITEM 연락처,N,,,,Y
SHOP,TB_ITEM_MST,5,ITEM_EMAIL,VARCHAR2,100,,Y,,ITEM 이메일,N,,,,Y
SHOP,TB_ITEM_MST,6,BIZ_NO,VARCHAR2,20,,Y,,사업자번호,N,,AK_1-01,,N
SHOP,TB_ITEM_MST,7,USE_YN,CHAR,1,,N,'Y',사용여부,N,,,,N
SHOP,TB_ITEM_MST,8,REG_ID,VARCHAR2,50,,N,,등록자,N,,,,N
SHOP,TB_ITEM_MST,9,REG_DT,VARCHAR2,14,,N,,등록일시,N,,,,N
SHOP,TB_ITEM_MST,10,UPD_ID,VARCHAR2,50,,Y,,수정자,N,,,,N
SHOP,TB_ITEM_MST,11,UPD_DT,VARCHAR2,14,,Y,,수정일시,N,,,,N
SHOP,TB_ITEM_DTL,1,ITEM_ID,VARCHAR2,20,,N,,ITEM 식별번호,Y,PK01,,,N
SHOP,TB_ITEM_DTL,2,ITEM_ID,VARCHAR2,20,,N,,ITEM 참조키,N,,,TB_ITEM_MST.ITEM_ID,N
SHOP,TB_ITEM_DTL,3,INQ_ID,VARCHAR2,20,,Y,,INQ 참조키,N,,,TB_INQ_MST.INQ_ID,N
SHOP,TB_ITEM_DTL,4,SEQ_NO,NUMBER,5,0,N,,일련번호,N,,,,N
SHOP,TB_ITEM_DTL,5,AMT,NUMBER,15,2,Y,0,금액,N,,,,N
SHOP,TB_ITEM_DTL,6,QTY,NUMBER,9,0,Y,0,수량,N,,,,N
SHOP,TB_ITEM_DTL,7,STAT_CD,VARCHAR2,10,,Y,,상태코드,N,,,,N
SHOP,TB_ITEM_DTL,8,REG_ID,VARCHAR2,50,,N,,등록자,N,,,,N
SHOP,TB_ITEM_DTL,9,REG_DT,VARCHAR2,14,,N,,등록일시,N,,,,N
SHOP,TB_ITEM_DTL,10,UPD_ID,VARCHAR2,50,,Y,,수정자,N,,,,N
SHOP,TB_ITEM_DTL,11,UPD_DT,VARCHAR2,14,,Y,,수정일시,N,,,,N
SHOP,TB_ITEM_HIST,1,ITEM_ID,VARCHAR2,20,,N,,ITEM 식별번호,Y,PK01,,,N
SHOP,TB_ITEM_HIST,2,ITEM_ID,VARCHAR2,20,,N,,ITEM 참조키,N,,,TB_ITEM_MST.ITEM_ID,N
SHOP,TB_ITEM_HIST,3,CHG_DT,VARCHAR2,14,,N,,변경일시,N,,,,N
SHOP,TB_ITEM_HIST,4,CHG_CN,VARCHAR2,500,,Y,,변경내용,N,,,,N
SHOP,TB_ITEM_HIST,5,CHG_ID,VARCHAR2,50,,Y,,변경자,N,,,,N
SHOP,TB_ITEM_HIST,6,REG_ID,VARCHAR2,50,,N,,등록자,N,,,,N
SHOP,TB_ITEM_HIST,7,REG_DT,VARCHAR2,14,,N,,등록일시,N,,,,N
SHOP,TB_ITEM_HIST,8,UPD_ID,VARCHAR2,50,,Y,,수정자,N,,,,N
SHOP,TB_ITEM_HIST,9,UPD_DT,VARCHAR2,14,,Y,,수정일시,N,,,,N
SHOP,TB_ITEM_CD,1,ITEM_ID,VARCHAR2,20,,N,,ITEM 식별번호,Y,PK01,,,N
SHOP,TB_ITEM_CD,2,CD_NM,VARCHAR2,100,,N,,코드명,N,,,,Y
SHOP,TB_ITEM_CD,3,CD_DESC,VARCHAR2,300,,Y,,코드설명,N,,,,N
SHOP,TB_ITEM_CD,4,SORT_ORD,NUMBER,5,0,Y,,정렬순서,N,,,,N
SHOP,TB_ITEM_CD,5,REG_ID,VARCHAR2,50,,N,,등록자,N,,,,N
SHOP,TB_ITEM_CD,6,REG_DT,VARCHAR2,14,,N,,등록일시,N,,,,N
SHOP,TB_ITEM_CD,7,UPD_ID,VARCHAR2,50,,Y,,수정자,N,,,,N
SHOP,TB_ITEM_CD,8,UPD_DT,VARCHAR2,14,,Y,,수정일시,N,,,,N
SHOP,TB_ACCT_MST,1,ACCT_ID,VARCHAR2,20,,N,,ACCT 식별번호,Y,PK01,,,N
SHOP,TB_ACCT_MST,2,ACCT_NM,VARCHAR2,100,,Y,,ACCT 명칭,N,,,,Y
SHOP,TB_ACCT_MST,3,ACCT_ADDR,VARCHAR2,300,,Y,,ACCT 주소,N,,,,Y
SHOP,TB_ACCT_MST,4,ACCT_TEL,VARCHAR2,20,,Y,,ACCT 연락처,N,,,,Y
SHOP,TB_ACCT_MST,5,ACCT_EMAIL,VARCHAR2,100,,Y,,ACCT 이메일,N,,,,Y
SHOP,TB_ACCT_MST,6,BIZ_NO,VARCHAR2,20,,Y,,사업자번호,N,,AK_1-01,,N
SHOP,TB_ACCT_MST,7,USE_YN,CHAR,1,,N,'Y',사용여부,N,,,,N
SHOP,TB_ACCT_MST,8,REG_ID,VARCHAR2,50,,N,,등록자,N,,,,N
SHOP,TB_ACCT_MST,9,REG_DT,VARCHAR2,14,,N,,등록일시,N,,,,N
SHOP,TB_ACCT_MST,10,UPD_ID,VARCHAR2,50,,Y,,수정자,N,,,,N
SHOP,TB_ACCT_MST,11,UPD_DT,VARCHAR2,14,,Y,,수정일시,N,,,,N
SHOP,TB_ACCT_DTL,1,ACCT_ID,VARCHAR2,20,,N,,ACCT 식별번호,Y,PK01,,,N
SHOP,TB_ACCT_DTL,2,ACCT_ID,VARCHAR2,20,,N,,ACCT 참조키,N,,,TB_ACCT_MST.ACCT_ID,N
SHOP,TB_ACCT_DTL,3,SEQ_NO,NUMBER,5,0,N,,일련번호,N,,,,N
SHOP,TB_ACCT_DTL,4,AMT,NUMBER,15,2,Y,0,금액,N,,,,N
SHOP,TB_ACCT_DTL,5,QTY,NUMBER,9,0,Y,0,수량,N,,,,N
SHOP,TB_ACCT_DTL,6,STAT_CD,VARCHAR2,10,,Y,,상태코드,N,,,,N
SHOP,TB_ACCT_DTL,7,REG_ID,VARCHAR2,50,,N,,등록자,N,,,,N
SHOP,TB_ACCT_DTL,8,REG_DT,VARCHAR2,14,,N,,등록일시,N,,,,N
SHOP,TB_ACCT_DTL,9,UPD_ID,VARCHAR2,50,,Y,,수정자,N,,,,N
SHOP,TB_ACCT_DTL,10,UPD_DT,VARCHAR2,14,,Y,,수정일시,N,,,,N
SHOP,TB_ACCT_HIST,1,ACCT_ID,VARCHAR2,20,,N,,ACCT 식별번호,Y,PK01,,,N
SHOP,TB_ACCT_HIST,2,ACCT_ID,VARCHAR2,20,,N,,ACCT 참조키,N,,,TB_ACCT_MST.ACCT_ID,N
SHOP,TB_ACCT_HIST,3,CHG_DT,VARCHAR2,14,,N,,변경일시,N,,,,N
SHOP,TB_ACCT_HIST,4,CHG_CN,VARCHAR2,500,,Y,,변경내용,N,,,,N
SHOP,TB_ACCT_HIST,5,CHG_ID,VARCHAR2,50,,Y,,변경자,N,,,,N
SHOP,TB_ACCT_HIST,6,REG_ID,VARCHAR2,50,,N,,등록자,N,,,,N
SHOP,TB_ACCT_HIST,7,REG_DT,VARCHAR2,14,,N,,등록일시,N,,,,N
SHOP,TB_ACCT_HIST,8,UPD_ID,VARCHAR2,50,,Y,,수정자,N,,,,N
SHOP,TB_ACCT_HIST,9,UPD_DT,VARCHAR2,14,,Y,,수정일시,N,,,,N
SHOP,TB_ACCT_CD,1,ACCT_ID,VARCHAR2,20,,N,,ACCT 식별번호,Y,PK01,,,N
SHOP,TB_ACCT_CD,2,CD_NM,VARCHAR2,100,,N,,코드명,N,,,,Y
SHOP,TB_ACCT_CD,3,CD_DESC,VARCHAR2,300,,Y,,코드설명,N,,,,N
SHOP,TB_ACCT_CD,4,SORT_ORD,NUMBER,5,0,Y,,정렬순서,N,,,,N
SHOP,TB_ACCT_CD,5,REG_ID,VARCHAR2,50,,N,,등록자,N,,,,N
SHOP,TB_ACCT_CD,6,REG_DT,VARCHAR2,14,,N,,등록일시,N,,,,N
SHOP,TB_ACCT_CD,7,UPD_ID,VARCHAR2,50,,Y,,수정자,N,,,,N
SHOP,TB_ACCT_CD,8,UPD_DT,VARCHAR2,14,,Y,,수정일시,N,,,,N
SHOP,TB_BRCH_MST,1,BRCH_ID,VARCHAR2,20,,N,,BRCH 식별번호,Y,PK01,,,N
SHOP,TB_BRCH_MST,2,BRCH_NM,VARCHAR2,100,,Y,,BRCH 명칭,N,,,,Y
SHOP,TB_BRCH_MST,3,BRCH_ADDR,VARCHAR2,300,,Y,,BRCH 주소,N,,,,Y
SHOP,TB_BRCH_MST,4,BRCH_TEL,VARCHAR2,20,,Y,,BRCH 연락처,N,,,,Y
SHOP,TB_BRCH_MST,5,BRCH_EMAIL,VARCHAR2,100,,Y,,BRCH 이메일,N,,,,Y
SHOP,TB_BRCH_MST,6,BIZ_NO,VARCHAR2,20,,Y,,사업자번호,N,,AK_1-01,,N
SHOP,TB_BRCH_MST,7,USE_YN,CHAR,1,,N,'Y',사용여부,N,,,,N
SHOP,TB_BRCH_MST,8,REG_ID,VARCHAR2,50,,N,,등록자,N,,,,N
SHOP,TB_BRCH_MST,9,REG_DT,VARCHAR2,14,,N,,등록일시,N,,,,N
SHOP,TB_BRCH_MST,10,UPD_ID,VARCHAR2,50,,Y,,수정자,N,,,,N
SHOP,TB_BRCH_MST,11,UPD_DT,VARCHAR2,14,,Y,,수정일시,N,,,,N
SHOP,TB_BRCH_DTL,1,BRCH_ID,VARCHAR2,20,,N,,BRCH 식별번호,Y,PK01,,,N
SHOP,TB_BRCH_DTL,2,BRCH_ID,VARCHAR2,20,,N,,BRCH 참조키,N,,,TB_BRCH_MST.BRCH_ID,N
SHOP,TB_BRCH_DTL,3,SEQ_NO,NUMBER,5,0,N,,일련번호,N,,,,N
SHOP,TB_BRCH_DTL,4,AMT,NUMBER,15,2,Y,0,금액,N,,,,N
SHOP,TB_BRCH_DTL,5,QTY,NUMBER,9,0,Y,0,수량,N,,,,N
SHOP,TB_BRCH_DTL,6,STAT_CD,VARCHAR2,10,,Y,,상태코드,N,,,,N
SHOP,TB_BRCH_DTL,7,REG_ID,VARCHAR2,50,,N,,등록자,N,,,,N
SHOP,TB_BRCH_DTL,8,REG_DT,VARCHAR2,14,,N,,등록일시,N,,,,N
SHOP,TB_BRCH_DTL,9,UPD_ID,VARCHAR2,50,,Y,,수정자,N,,,,N
SHOP,TB_BRCH_DTL,10,UPD_DT,VARCHAR2,14,,Y,,수정일시,N,,,,N
SHOP,TB_BRCH_HIST,1,BRCH_ID,VARCHAR2,20,,N,,BRCH 식별번호,Y,PK01,,,N
SHOP,TB_BRCH_HIST,2,BRCH_ID,VARCHAR2,20,,N,,BRCH 참조키,N,,,TB_BRCH_MST.BRCH_ID,N
SHOP,TB_BRCH_HIST,3,CHG_DT,VARCHAR2,14,,N,,변경일시,N,,,,N
SHOP,TB_BRCH_HIST,4,CHG_CN,VARCHAR2,500,,Y,,변경내용,N,,,,N
SHOP,TB_BRCH_HIST,5,CHG_ID,VARCHAR2,50,,Y,,변경자,N,,,,N
SHOP,TB_BRCH_HIST,6,REG_ID,VARCHAR2,50,,N,,등록자,N,,,,N
SHOP,TB_BRCH_HIST,7,REG_DT,VARCHAR2,14,,N,,등록일시,N,,,,N
SHOP,TB_BRCH_HIST,8,UPD_ID,VARCHAR2,50,,Y,,수정자,N,,,,N
SHOP,TB_BRCH_HIST,9,UPD_DT,VARCHAR2,14,,Y,,수정일시,N,,,,N
SHOP,TB_BRCH_CD,1,BRCH_ID,VARCHAR2,20,,N,,BRCH 식별번호,Y,PK01,,,N
SHOP,TB_BRCH_CD,2,CD_NM,VARCHAR2,100,,N,,코드명,N,,,,Y
SHOP,TB_BRCH_CD,3,CD_DESC,VARCHAR2,300,,Y,,코드설명,N,,,,N
SHOP,TB_BRCH_CD,4,SORT_ORD,NUMBER,5,0,Y,,정렬순서,N,,,,N
SHOP,TB_BRCH_CD,5,REG_ID,VARCHAR2,50,,N,,등록자,N,,,,N
SHOP,TB_BRCH_CD,6,REG_DT,VARCHAR2,14,,N,,등록일시,N,,,,N
SHOP,TB_BRCH_CD,7,UPD_ID,VARCHAR2,50,,Y,,수정자,N,,,,N
SHOP,TB_BRCH_CD,8,UPD_DT,VARCHAR2,14,,Y,,수정일시,N,,,,N
SHOP,TB_STORE_MST,1,STORE_ID,VARCHAR2,20,,N,,STORE 식별번호,Y,PK01,,,N
SHOP,TB_STORE_MST,2,STORE_NM,VARCHAR2,100,,Y,,STORE 명칭,N,,,,Y
SHOP,TB_STORE_MST,3,STORE_ADDR,VARCHAR2,300,,Y,,STORE 주소,N,,,,Y
SHOP,TB_STORE_MST,4,STORE_TEL,VARCHAR2,20,,Y,,STORE 연락처,N,,,,Y
SHOP,TB_STORE_MST,5,STORE_EMAIL,VARCHAR2,100,,Y,,STORE 이메일,N,,,,Y
SHOP,TB_STORE_MST,6,BIZ_NO,VARCHAR2,20,,Y,,사업자번호,N,,AK_1-01,,N
SHOP,TB_STORE_MST,7,USE_YN,CHAR,1,,N,'Y',사용여부,N,,,,N
SHOP,TB_STORE_MST,8,REG_ID,VARCHAR2,50,,N,,등록자,N,,,,N
SHOP,TB_STORE_MST,9,REG_DT,VARCHAR2,14,,N,,등록일시,N,,,,N
SHOP,TB_STORE_MST,10,UPD_ID,VARCHAR2,50,,Y,,수정자,N,,,,N
SHOP,TB_STORE_MST,11,UPD_DT,VARCHAR2,14,,Y,,수정일시,N,,,,N
SHOP,TB_STORE_DTL,1,STORE_ID,VARCHAR2,20,,N,,STORE 식별번호,Y,PK01,,,N
SHOP,TB_STORE_DTL,2,STORE_ID,VARCHAR2,20,,N,,STORE 참조키,N,,,TB_STORE_MST.STORE_ID,N
SHOP,TB_STORE_DTL,3,TAX_ID,VARCHAR2,20,,Y,,TAX 참조키,N,,,TB_TAX_MST.TAX_ID,N
SHOP,TB_STORE_DTL,4,SEQ_NO,NUMBER,5,0,N,,일련번호,N,,,,N
SHOP,TB_STORE_DTL,5,AMT,NUMBER,15,2,Y,0,금액,N,,,,N
SHOP,TB_STORE_DTL,6,QTY,NUMBER,9,0,Y,0,수량,N,,,,N
SHOP,TB_STORE_DTL,7,STAT_CD,VARCHAR2,10,,Y,,상태코드,N,,,,N
SHOP,TB_STORE_DTL,8,REG_ID,VARCHAR2,50,,N,,등록자,N,,,,N
SHOP,TB_STORE_DTL,9,REG_DT,VARCHAR2,14,,N,,등록일시,N,,,,N
SHOP,TB_STORE_DTL,10,UPD_ID,VARCHAR2,50,,Y,,수정자,N,,,,N
SHOP,TB_STORE_DTL,11,UPD_DT,VARCHAR2,14,,Y,,수정일시,N,,,,N
SHOP,TB_STORE_HIST,1,STORE_ID,VARCHAR2,20,,N,,STORE 식별번호,Y,PK01,,,N
SHOP,TB_STORE_HIST,2,STORE_ID,VARCHAR2,20,,N,,STORE 참조키,N,,,TB_STORE_MST.STORE_ID,N
SHOP,TB_STORE_HIST,3,CHG_DT,VARCHAR2,14,,N,,변경일시,N,,,,N
SHOP,TB_STORE_HIST,4,CHG_CN,VARCHAR2,500,,Y,,변경내용,N,,,,N
SHOP,TB_STORE_HIST,5,CHG_ID,VARCHAR2,50,,Y,,변경자,N,,,,N
SHOP,TB_STORE_HIST,6,REG_ID,VARCHAR2,50,,N,,등록자,N,,,,N
SHOP,TB_STORE_HIST,7,REG_DT,VARCHAR2,14,,N,,등록일시,N,,,,N
SHOP,TB_STORE_HIST,8,UPD_ID,VARCHAR2,50,,Y,,수정자,N,,,,N
SHOP,TB_STORE_HIST,9,UPD_DT,VARCHAR2,14,,Y,,수정일시,N,,,,N
SHOP,TB_STORE_CD,1,STORE_ID,VARCHAR2,20,,N,,STORE 식별번호,Y,PK01,,,N
SHOP,TB_STORE_CD,2,CD_NM,VARCHAR2,100,,N,,코드명,N,,,,Y
SHOP,TB_STORE_CD,3,CD_DESC,VARCHAR2,300,,Y,,코드설명,N,,,,N
SHOP,TB_STORE_CD,4,SORT_ORD,NUMBER,5,0,Y,,정렬순서,N,,,,N
SHOP,TB_STORE_CD,5,REG_ID,VARCHAR2,50,,N,,등록자,N,,,,N
SHOP,TB_STORE_CD,6,REG_DT,VARCHAR2,14,,N,,등록일시,N,,,,N
SHOP,TB_STORE_CD,7,UPD_ID,VARCHAR2,50,,Y,,수정자,N,,,,N
SHOP,TB_STORE_CD,8,UPD_DT,VARCHAR2,14,,Y,,수정일시,N,,,,N
SHOP,TB_CATG_MST,1,CATG_ID,VARCHAR2,20,,N,,CATG 식별번호,Y,PK01,,,N
SHOP,TB_CATG_MST,2,CATG_NM,VARCHAR2,100,,Y,,CATG 명칭,N,,,,Y
SHOP,TB_CATG_MST,3,CATG_ADDR,VARCHAR2,300,,Y,,CATG 주소,N,,,,Y
SHOP,TB_CATG_MST,4,CATG_TEL,VARCHAR2,20,,Y,,CATG 연락처,N,,,,Y
SHOP,TB_CATG_MST,5,CATG_EMAIL,VARCHAR2,100,,Y,,CATG 이메일,N,,,,Y
SHOP,TB_CATG_MST,6,BIZ_NO,VARCHAR2,20,,Y,,사업자번호,N,,AK_1-01,,N
SHOP,TB_CATG_MST,7,USE_YN,CHAR,1,,N,'Y',사용여부,N,,,,N
SHOP,TB_CATG_MST,8,REG_ID,VARCHAR2,50,,N,,등록자,N,,,,N
SHOP,TB_CATG_MST,9,REG_DT,VARCHAR2,14,,N,,등록일시,N,,,,N
SHOP,TB_CATG_MST,10,UPD_ID,VARCHAR2,50,,Y,,수정자,N,,,,N
SHOP,TB_CATG_MST,11,UPD_DT,VARCHAR2,14,,Y,,수정일시,N,,,,N
SHOP,TB_CATG_DTL,1,CATG_ID,VARCHAR2,20,,N,,CATG 식별번호,Y,PK01,,,N
SHOP,TB_CATG_DTL,2,CATG_ID,VARCHAR2,20,,N,,CATG 참조키,N,,,TB_CATG_MST.CATG_ID,N
SHOP,TB_CATG_DTL,3,SEQ_NO,NUMBER,5,0,N,,일련번호,N,,,,N
SHOP,TB_CATG_DTL,4,AMT,NUMBER,15,2,Y,0,금액,N,,,,N
SHOP,TB_CATG_DTL,5,QTY,NUMBER,9,0,Y,0,수량,N,,,,N
SHOP,TB_CATG_DTL,6,STAT_CD,VARCHAR2,10,,Y,,상태코드,N,,,,N
SHOP,TB_CATG_DTL,7,REG_ID,VARCHAR2,50,,N,,등록자,N,,,,N
SHOP,TB_CATG_DTL,8,REG_DT,VARCHAR2,14,,N,,등록일시,N,,,,N
SHOP,TB_CATG_DTL,9,UPD_ID,VARCHAR2,50,,Y,,수정자,N,,,,N
SHOP,TB_CATG_DTL,10,UPD_DT,VARCHAR2,14,,Y,,수정일시,N,,,,N
SHOP,TB_CATG_HIST,1,CATG_ID,VARCHAR2,20,,N,,CATG 식별번호,Y,PK01,,,N
SHOP,TB_CATG_HIST,2,CATG_ID,VARCHAR2,20,,N,,CATG 참조키,N,,,TB_CATG_MST.CATG_ID,N
SHOP,TB_CATG_HIST,3,CHG_DT,VARCHAR2,14,,N,,변경일시,N,,,,N
SHOP,TB_CATG_HIST,4,CHG_CN,VARCHAR2,500,,Y,,변경내용,N,,,,N
SHOP,TB_CATG_HIST,5,CHG_ID,VARCHAR2,50,,Y,,변경자,N,,,,N
SHOP,TB_CATG_HIST,6,REG_ID,VARCHAR2,50,,N,,등록자,N,,,,N
SHOP,TB_CATG_HIST,7,REG_DT,VARCHAR2,14,,N,,등록일시,N,,,,N
SHOP,TB_CATG_HIST,8,UPD_ID,VARCHAR2,50,,Y,,수정자,N,,,,N
SHOP,TB_CATG_HIST,9,UPD_DT,VARCHAR2,14,,Y,,수정일시,N,,,,N
SHOP,TB_CATG_CD,1,CATG_ID,VARCHAR2,20,,N,,CATG 식별번호,Y,PK01,,,N
SHOP,TB_CATG_CD,2,CD_NM,VARCHAR2,100,,N,,코드명,N,,,,Y
SHOP,TB_CATG_CD,3,CD_DESC,VARCHAR2,300,,Y,,코드설명,N,,,,N
SHOP,TB_CATG_CD,4,SORT_ORD,NUMBER,5,0,Y,,정렬순서,N,,,,N
SHOP,TB_CATG_CD,5,REG_ID,VARCHAR2,50,,N,,등록자,N,,,,N
SHOP,TB_CATG_CD,6,REG_DT,VARCHAR2,14,,N,,등록일시,N,,,,N
SHOP,TB_CATG_CD,7,UPD_ID,VARCHAR2,50,,Y,,수정자,N,,,,N
SHOP,TB_CATG_CD,8,UPD_DT,VARCHAR2,14,,Y,,수정일시,N,,,,N
SHOP,TB_BRND_MST,1,BRND_ID,VARCHAR2,20,,N,,BRND 식별번호,Y,PK01,,,N
SHOP,TB_BRND_MST,2,BRND_NM,VARCHAR2,100,,Y,,BRND 명칭,N,,,,Y
SHOP,TB_BRND_MST,3,BRND_ADDR,VARCHAR2,300,,Y,,BRND 주소,N,,,,Y
SHOP,TB_BRND_MST,4,BRND_TEL,VARCHAR2,20,,Y,,BRND 연락처,N,,,,Y
SHOP,TB_BRND_MST,5,BRND_EMAIL,VARCHAR2,100,,Y,,BRND 이메일,N,,,,Y
SHOP,TB_BRND_MST,6,BIZ_NO,VARCHAR2,20,,Y,,사업자번호,N,,AK_1-01,,N
SHOP,TB_BRND_MST,7,USE_YN,CHAR,1,,N,'Y',사용여부,N,,,,N
SHOP,TB_BRND_MST,8,REG_ID,VARCHAR2,50,,N,,등록자,N,,,,N
SHOP,TB_BRND_MST,9,REG_DT,VARCHAR2,14,,N,,등록일시,N,,,,N
SHOP,TB_BRND_MST,10,UPD_ID,VARCHAR2,50,,Y,,수정자,N,,,,N
SHOP,TB_BRND_MST,11,UPD_DT,VARCHAR2,14,,Y,,수정일시,N,,,,N
SHOP,TB_BRND_DTL,1,BRND_ID,VARCHAR2,20,,N,,BRND 식별번호,Y,PK01,,,N
SHOP,TB_BRND_DTL,2,BRND_ID,VARCHAR2,20,,N,,BRND 참조키,N,,,TB_BRND_MST.BRND_ID,N
SHOP,TB_BRND_DTL,3,SEQ_NO,NUMBER,5,0,N,,일련번호,N,,,,N
SHOP,TB_BRND_DTL,4,AMT,NUMBER,15,2,Y,0,금액,N,,,,N
SHOP,TB_BRND_DTL,5,QTY,NUMBER,9,0,Y,0,수량,N,,,,N
SHOP,TB_BRND_DTL,6,STAT_CD,VARCHAR2,10,,Y,,상태코드,N,,,,N
SHOP,TB_BRND_DTL,7,REG_ID,VARCHAR2,50,,N,,등록자,N,,,,N
SHOP,TB_BRND_DTL,8,REG_DT,VARCHAR2,14,,N,,등록일시,N,,,,N
SHOP,TB_BRND_DTL,9,UPD_ID,VARCHAR2,50,,Y,,수정자,N,,,,N
SHOP,TB_BRND_DTL,10,UPD_DT,VARCHAR2,14,,Y,,수정일시,N,,,,N
SHOP,TB_BRND_HIST,1,BRND_ID,VARCHAR2,20,,N,,BRND 식별번호,Y,PK01,,,N
SHOP,TB_BRND_HIST,2,BRND_ID,VARCHAR2,20,,N,,BRND 참조키,N,,,TB_BRND_MST.BRND_ID,N
SHOP,TB_BRND_HIST,3,CHG_DT,VARCHAR2,14,,N,,변경일시,N,,,,N
SHOP,TB_BRND_HIST,4,CHG_CN,VARCHAR2,500,,Y,,변경내용,N,,,,N
SHOP,TB_BRND_HIST,5,CHG_ID,VARCHAR2,50,,Y,,변경자,N,,,,N
SHOP,TB_BRND_HIST,6,REG_ID,VARCHAR2,50,,N,,등록자,N,,,,N
SHOP,TB_BRND_HIST,7,REG_DT,VARCHAR2,14,,N,,등록일시,N,,,,N
SHOP,TB_BRND_HIST,8,UPD_ID,VARCHAR2,50,,Y,,수정자,N,,,,N
SHOP,TB_BRND_HIST,9,UPD_DT,VARCHAR2,14,,Y,,수정일시,N,,,,N
SHOP,TB_BRND_CD,1,BRND_ID,VARCHAR2,20,,N,,BRND 식별번호,Y,PK01,,,N
SHOP,TB_BRND_CD,2,CD_NM,VARCHAR2,100,,N,,코드명,N,,,,Y
SHOP,TB_BRND_CD,3,CD_DESC,VARCHAR2,300,,Y,,코드설명,N,,,,N
SHOP,TB_BRND_CD,4,SORT_ORD,NUMBER,5,0,Y,,정렬순서,N,,,,N
SHOP,TB_BRND_CD,5,REG_ID,VARCHAR2,50,,N,,등록자,N,,,,N
SHOP,TB_BRND_CD,6,REG_DT,VARCHAR2,14,,N,,등록일시,N,,,,N
SHOP,TB_BRND_CD,7,UPD_ID,VARCHAR2,50,,Y,,수정자,N,,,,N
SHOP,TB_BRND_CD,8,UPD_DT,VARCHAR2,14,,Y,,수정일시,N,,,,N
SHOP,TB_TAX_MST,1,TAX_ID,VARCHAR2,20,,N,,TAX 식별번호,Y,PK01,,,N
SHOP,TB_TAX_MST,2,TAX_NM,VARCHAR2,100,,Y,,TAX 명칭,N,,,,Y
SHOP,TB_TAX_MST,3,TAX_ADDR,VARCHAR2,300,,Y,,TAX 주소,N,,,,Y
SHOP,TB_TAX_MST,4,TAX_TEL,VARCHAR2,20,,Y,,TAX 연락처,N,,,,Y
SHOP,TB_TAX_MST,5,TAX_EMAIL,VARCHAR2,100,,Y,,TAX 이메일,N,,,,Y
SHOP,TB_TAX_MST,6,BIZ_NO,VARCHAR2,20,,Y,,사업자번호,N,,AK_1-01,,N
SHOP,TB_TAX_MST,7,USE_YN,CHAR,1,,N,'Y',사용여부,N,,,,N
SHOP,TB_TAX_MST,8,REG_ID,VARCHAR2,50,,N,,등록자,N,,,,N
SHOP,TB_TAX_MST,9,REG_DT,VARCHAR2,14,,N,,등록일시,N,,,,N
SHOP,TB_TAX_MST,10,UPD_ID,VARCHAR2,50,,Y,,수정자,N,,,,N
